Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>7.68:Colrec,0,28,19,82,231,0.7194444444444444,0.2545454545454545,0.924,0.5957446808510638,0.7454545454545455,0.40425531914893614,0.26198083067092653,0.588927272727273,0.49743378613133826,31
Chi>7.68:Colrec,1,32,21,78,229,0.725,0.2909090909090909,0.916,0.6037735849056604,0.7090909090909091,0.39622641509433965,0.254071661237785,0.5889636363636366,0.504093469887861,31
Chi>7.68:Colrec,2,32,21,78,229,0.725,0.2909090909090909,0.916,0.6037735849056604,0.7090909090909091,0.39622641509433965,0.254071661237785,0.5892909090909092,0.5027864587725782,31
Chi>7.68:Colrec,3,30,19,80,231,0.725,0.2727272727272727,0.924,0.6122448979591837,0.7272727272727273,0.3877551020408163,0.2572347266881029,0.5891818181818183,0.49423434603637795,31
Chi>7.68:Colrec,4,31,20,79,230,0.725,0.2818181818181818,0.92,0.6078431372549019,0.7181818181818181,0.39215686274509803,0.255663430420712,0.5890000000000001,0.5029324995695983,31
Chi>7.68:Colrec,5,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5888545454545456,0.49901666834051367,31
Chi>7.68:Colrec,6,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5890363636363638,0.496641252080998,31
Chi>7.68:Colrec,7,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5890363636363638,0.49879682206520987,31
Chi>7.68:Colrec,8,32,20,78,230,0.7277777777777777,0.2909090909090909,0.92,0.6153846153846154,0.7090909090909091,0.38461538461538464,0.2532467532467532,0.5888181818181818,0.49789872975218397,31
Chi>7.68:Colrec,9,29,21,81,229,0.7166666666666667,0.2636363636363636,0.916,0.58,0.7363636363636363,0.42,0.26129032258064516,0.5890909090909092,0.4945736987742136,31
Chi>7.68:Colrec,10,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.589509090909091,0.49946256986405463,31
