row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACTR6|64431,812.942344300638,0.590507962469442,0.0952890378870997,6.19701883409808,5.75426178287285e-10,5.2895849008151705e-09
AICDA|57379,12.4306395756334,-1.85110245389942,0.387982507035925,-4.7710977178876295,1.83224618013476e-06,9.35336964807388e-06
AIRE|326,6.559658147836782,-2.7748505688604506,0.467830959436417,-5.93131025831046,3.0052671775842407e-09,2.4579832638634303e-08
ANP32E|81611,4516.42091447605,0.386400923785568,0.125560061678845,3.0774190345167,0.00208801552676907,0.00552520611950874
APITD1|378708,630.675190584859,0.236308374165482,0.102696406024601,2.30103840351409,0.021389460459362,0.0427852591626372
ARID2|196528,2835.67442004097,0.223430202050733,0.0973674056813032,2.2947124911805696,0.0217496064734817,0.0434156018427283
ASXL1|171023,4648.187729139791,-0.2496849727117,0.0865584460653229,-2.88458243027226,0.00391933137643732,0.00968708968373436
BEND3|57673,956.310224033664,0.300043313792647,0.123066709585989,2.43805424555535,0.0147665579233302,0.0309338537814585
BRD8|10902,1931.51923816904,0.256402161786601,0.078284865829478,3.27524559274461,0.00105570152824985,0.00300309195794182
BRPF3|27154,4116.09082865905,-0.248340286892428,0.0943439670640506,-2.63228582198402,0.00848124788041938,0.0190203489287235
BTAF1|9044,2278.6555571195604,0.325297684532228,0.105069824562115,3.09601434939029,0.0019614086939517,0.00522088426146371
C14orf106|55320,1539.1351995236905,0.263652017772598,0.099363505473041,2.65340898066576,0.00796832577327378,0.0180036332962811
C14orf138|79609,335.972200328054,0.451658938951133,0.0891229283365966,5.06781977860201,4.0239812014841e-07,2.30587558888666e-06
CASC5|57082,1297.4727321804198,0.8703037745023959,0.16580583330606194,5.24893338882654,1.5298237524505597e-07,9.40511864325326e-07
CBX6|23466,2846.17741359292,-1.49243598583154,0.19360782769929,-7.70855188845761,1.27253380719651e-14,2.40841889061088e-13
CBX7|23492,2361.9266303346108,-1.09093065307524,0.17145887445298902,-6.362637434519909,1.9831844786587398e-10,1.97159886486589e-09
CCDC101|112869,780.48783599264,-0.24490187742013,0.0972691477924608,-2.5177755020807497,0.0118098568427155,0.0254508258935652
CDKN2A|1029,1574.2574474211099,-1.38294984266455,0.334452408089697,-4.1349675147014,3.55004849298581e-05,0.00013940669387522902
CDYL2|124359,202.18501788663104,-1.29676574104606,0.178194244417922,-7.277259404656942,3.406698159267e-13,5.2343736284761915e-12
CECR2|27443,33.159483436712605,-2.14051848531832,0.33151597972004404,-6.45675809391127,1.06969678453258e-10,1.11032442765603e-09
CENPA|1058,529.158806327153,0.601435974398114,0.161104990526086,3.73319269896069,0.000189067832989848,0.000636015396325153
CENPI|2491,243.62849290785599,0.49058352394697,0.160384473842058,3.05879685355382,0.00222227787453681,0.00584231458357068
CENPK|64105,486.709292747478,0.863639494834587,0.13765444668211402,6.27396728293851,3.51962496865045e-10,3.35694086848226e-09
CENPL|91687,705.661763841515,0.279962113100083,0.10902661256977303,2.56783281165338,0.0102336500124998,0.0224336053694667
CENPM|79019,730.925495250149,0.684946709654613,0.15155833495507198,4.5193602176855405,6.20267837668041e-06,2.84572813335195e-05
CENPN|55839,1898.82551075651,0.452169929363757,0.123884138175952,3.64994208315468,0.000262299444133133,0.000854953491572521
CENPO|79172,516.308376533286,0.511323100882455,0.11704358260513302,4.36865558539413,1.25013739712872e-05,5.393381429325461e-05
CENPV|201161,1473.3190638365802,0.8559555874335429,0.151846628298025,5.63697460409582,1.73063622966152e-08,1.2467845708600303e-07
CENPW|387103,592.757398885491,0.39667340515587,0.137685646689072,2.881007677232,0.00396405984824189,0.009788583829624
CHD1L|9557,2200.20398526388,0.227619322115514,0.0862760727440479,2.6382670754009,0.00833309244608279,0.018735811604932
CHD6|84181,3677.43706520081,-0.364704357350321,0.114129610309717,-3.19552792969863,0.00139575273167243,0.0038419720768109898
CREBBP|1387,9535.33219969393,-0.22953062388298806,0.0775817388142241,-2.95856508749589,0.0030907496382349,0.007837562099160391
DIDO1|11083,6498.62787608693,-0.316492651965533,0.0867895894757046,-3.646666079162991,0.000265664795855148,0.000865087277836084
DNMT1|1786,5607.8901547099595,0.33466756534488,0.10612164304086902,3.15362216184303,0.00161257720077453,0.0043769335066190795
DNMT3A|1788,1303.82650606273,-0.491000552991441,0.123482066083037,-3.97629039233328,6.99986408234333e-05,0.00025914853296441404
DNMT3B|1789,585.591326477986,-0.983763801376705,0.237781791743568,-4.1372545566383305,3.51486103805589e-05,0.000138078469217594
DOT1L|84444,4416.16547489978,0.30038402679217896,0.101330330987503,2.9644038844521896,0.0030326996469135893,0.007703863591275359
DR1|1810,2881.332918142,0.222646624471229,0.0738355638563873,3.0154388054012102,0.00256607714052512,0.00663709472998855
DUSP1|1843,11967.4449630313,-1.1342757590953898,0.19440264757427106,-5.83467238357461,5.38963608323393e-09,4.24030770480071e-08
ELP3|55140,1531.33728510529,0.478147445388853,0.07892110963622999,6.058549450112539,1.3735452383007e-09,1.17663555925666e-08
ESR1|2099,91.1743135902931,-1.3422444644108895,0.2178216484067,-6.1621260982506,7.177465800289598e-10,6.51213530114985e-09
EYA1|2138,21.0511313641966,-1.69835190098446,0.338470590578885,-5.01772369079326,5.22873045478255e-07,2.93967297167689e-06
EYA2|2139,598.94164667759,-1.5217666538835002,0.376235501535993,-4.04471839491712,5.238605435354261e-05,0.000199486646617824
EZH1|2145,1441.0142411883899,-0.44301921801377,0.11284910848257497,-3.925766219785201,8.645409206586959e-05,0.00031325493262228
EZH2|2146,1312.6807371132002,0.7113121677564681,0.13124073802911698,5.41990374664503,5.9631132463546e-08,3.93453012034043e-07
FOXA1|3169,3681.98938666086,0.623440300252063,0.251781944431912,2.4761120248662403,0.0132821895432909,0.0281858556471951
FTO|79068,2481.2213916381,-0.231345732505922,0.0963029500399352,-2.40227046430029,0.0162936565360912,0.0336971853055947
GATA3|2625,342.996528285421,-0.6478198471876341,0.20050407414869,-3.2309560288895898,0.0012337691828315,0.00344526471615012
GATAD2A|54815,6024.36478488677,0.27609631856974104,0.0727552944669839,3.79486222401358,0.000147725466281043,0.000509247956340867
GTF3C4|9329,1473.45530858794,0.490097325534466,0.12281679904077,3.9904746692817903,6.5941191801148e-05,0.00024556364015539703
HDAC1|3065,8988.950505426401,0.387152153398116,0.0935178839728053,4.13987289865004,3.474983023719509e-05,0.000136750643632615
HDAC5|10014,2879.76423574573,-0.908317700531136,0.105763438630683,-8.58820129423845,8.83413978586472e-18,2.9089457691633596e-16
HELLS|3070,879.8721259949199,0.842614020440415,0.133545298881623,6.30957456006986,2.79803545694549e-10,2.70985251260656e-09
HILS1|373861,1.74944552701166,-1.63148143423001,0.438422646259127,-3.72125265004157,0.000198236980154123,0.000664102081902589
HJURP|55355,1199.36146514038,0.588198021428769,0.157733694782609,3.729057524706,0.000192197276828605,0.0006458989467401402
HMGA1|3159,25579.0383089852,0.41447631596283296,0.142143573312767,2.9158990892316603,0.0035466519105612202,0.008870352950571241
HNRNPC|3183,15674.5225008495,0.28726618225429,0.0615286045020621,4.6688232990017315,3.0292978064967398e-06,1.4785806189290301e-05
IGF1|3479,2730.4601767912,-2.31030000857404,0.303644943578444,-7.608557486079791,2.7717197068284697e-14,5.04763331788747e-13
IKZF1|10320,1553.8706871677896,-1.01085784274778,0.228610800529062,-4.42174140682946,9.790859257134179e-06,4.31125659526471e-05
ING2|3622,441.91784850784205,0.22479490850651,0.0898016420155726,2.50323828675124,0.0123062658110373,0.0263731279500981
INTS12|57117,934.840558797706,0.5313055925371211,0.0717873435286166,7.40110396096948,1.35056942014626e-13,2.19681777729976e-12
ITGB3BP|23421,590.605923923883,0.5088100057480289,0.111236290386118,4.57413676761308,4.78187411275348e-06,2.2473365666598e-05
JARID2|3720,1699.3063680569699,-0.364544735642034,0.114270689548908,-3.19018583926554,0.00142181332554105,0.00390521384179193
JMJD5|79831,215.110530677813,-0.226670134925243,0.0827160863384334,-2.74033921283244,0.00613758038395999,0.0143740187759424
KDM1A|23028,4098.84438506978,0.275218133444815,0.0943684293916986,2.9164216806285603,0.00354071604458043,0.00885660086694643
KDM3B|51780,5949.69600258807,0.184142004124552,0.0682452243659313,2.69824014552552,0.0069707135240726715,0.0160504740848204
KIAA1045|23349,42.1650768538901,-2.84318141352323,0.27959755123473,-10.1688351738685,2.7315561975709996e-24,2.80795657649798e-22
L3MBTL4|91133,148.153315540537,-1.11648892284985,0.28302746146692404,-3.9448077478528702,7.986402697047809e-05,0.000291725542961607
L3MBTL|26013,283.113359027279,-1.1474127637308702,0.19783081239563305,-5.799969933077018,6.63268109868214e-09,5.13449636580321e-08
LMNB1|4001,4074.14708280632,0.800167320520535,0.125680392786711,6.36668379831117,1.93158803246179e-10,1.9212470159815195e-09
LMNB2|84823,7268.304061163729,0.490385724731628,0.114899987911825,4.26793539010599,1.9729044719807607e-05,8.17542223492581e-05
MGA|23269,2663.7965222541,-0.555851317202159,0.10647387503505,-5.22054181853696,1.78400415671654e-07,1.08394443977398e-06
