row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACTB|60,215515.582937613,0.46284461348995204,0.10671325816837199,4.33727375055569,1.44260906764286e-05,0.000166640482265781
ACTL6A|86,3086.73630820589,-0.651003357836259,0.15048692333336,-4.32597958291797,1.5185548870204501e-05,0.000173809453640113
ADNP|23394,4810.915110691721,-0.48401773734114,0.14244231648399,-3.3979911959346802,0.00067882604635755,0.0041428658466001606
AIRE|326,2.0554369963588797,-1.76841780434753,0.609668564810838,-2.90062159412175,0.00372423314872635,0.0162307201847234
AKAP1|8165,2940.34164272397,0.319388135537695,0.13007147024225,2.4554818588800096,0.0140695853910338,0.0466347501873916
ALKBH3|221120,625.8595452277,-1.22494836819657,0.25547653618605604,-4.794758792660599,1.62870682372225e-06,2.56873997473674e-05
ASXL1|171023,4002.3312940551295,-0.8007622414934409,0.12468721178997802,-6.4221681598128795,1.34346889589051e-10,7.10017994318918e-09
ATAD2|29028,1939.0953157516396,-0.58756448875948,0.180504800872971,-3.25511834542825,0.00113345123939985,0.006230249265965671
ATF7IP|55729,1409.14610701267,-0.45959065504866703,0.140802414850134,-3.26408219303513,0.00109819301749694,0.0060697588687814
BAHCC1|57597,659.706121082804,0.9255223143821841,0.313998202606725,2.9475401664683396,0.00320313136781705,0.0143724734089103
BAHD1|22893,1627.25134810135,0.39644519390162103,0.11896996578058198,3.33231325486629,0.0008612725125500201,0.00500617772094512
BAT3|7917,12224.089231508899,-0.273724848509048,0.0890935405925038,-3.07233102073035,0.0021239404884061197,0.0102947712987657
BAZ2A|11176,3970.8033367431703,-0.346420963390707,0.104531359138056,-3.3140386411046703,0.000919587979406186,0.00527394582787438
BPTF|2186,3034.20114162046,-0.426208341663899,0.156535907182035,-2.72275128011532,0.00647407781430754,0.0251212952662483
BRD4|23476,3906.0370716678003,-0.55992713373837,0.144266364702415,-3.88120359789586,0.000103940777691112,0.0008885760892671721
BRD7|29117,2752.34452846895,0.334734772360877,0.0961161184068503,3.48260809850828,0.000496554700464219,0.00320838408074139
BRD8|10902,2656.7325729795803,-0.48106366559482394,0.104922363684051,-4.58494880122444,4.54097694221432e-06,6.200120528463039e-05
BRDT|676,2.3480083385773196,-3.63615227983962,1.4192176901607498,-2.5620821280967596,0.010404671110638999,0.0366266366161863
BRPF3|27154,1781.3871019112398,-0.575667262264026,0.143123969241528,-4.02215831013295,5.7667275796412206e-05,0.000545104074658866
BRWD1|54014,2265.62696685266,-0.33677532704174495,0.118068920692846,-2.85236220561258,0.00433956221681709,0.0183417242462221
C12orf35|55196,5221.574623174571,-0.7924729675219441,0.20685353317555302,-3.8310825798145096,0.000127580673267646,0.0010460257411178699
C14orf106|55320,893.7611457806081,-0.5772747826465401,0.174266801236126,-3.3125918336238396,0.000924357735914977,0.00529450541903832
C14orf169|79697,789.6938342259081,-0.515553201515154,0.16521616374899697,-3.12047677307411,0.0018055853671855601,0.0090505192454271
C20orf20|55257,1419.49630820921,-0.520785875725252,0.13397927341420698,-3.8870629945514303,0.00010146442946796999,0.000871497651047789
C3orf63|23272,2668.0320604564004,-0.28616589439863,0.113653459620545,-2.5178810689446003,0.0118063179158182,0.0405363782218614
C5orf35|133383,211.09877247364497,0.420321683633097,0.16554298116609,2.5390486547501903,0.01111543638018,0.0386263342635331
CBX4|8535,1257.10952704385,0.357219987503135,0.124605752543585,2.8668017343596204,0.00414642686400373,0.0176821226497753
CBX7|23492,666.115159513422,-0.572677593048776,0.17920026915606,-3.1957406969631803,0.00139472395721559,0.007340073794805091
CDKN2A|1029,3222.22896873047,-2.8843435158679402,0.264823548777419,-10.8915673443082,1.2644516395134e-27,1.6884644226302298e-24
CDYL|9425,1359.85187501475,-0.430662790499393,0.132538080367877,-3.24935135097802,0.0011566851411903,0.00632325419706376
CENPA|1058,651.453608691068,-0.744265357695774,0.20818403569279603,-3.57503569002783,0.000350180123201351,0.00241532640073108
CENPM|79019,1022.2818709319802,0.6910931763078271,0.204033185311695,3.38716064865656,0.000706200225180461,0.00426573899588801
CENPQ|55166,307.048548145976,-0.41857303017277203,0.12994556815333302,-3.2211412526117496,0.00127681201866581,0.00683628568133554
CENPW|387103,1775.90538785209,-1.0437443284380798,0.266917856615641,-3.91035782196118,9.215949473991841e-05,0.000805390348883318
CHD4|1108,14785.173203876202,-0.42750376354541897,0.10317593757481698,-4.14344442700527,3.4212800663058196e-05,0.000347171875799018
CHD5|26038,12.607081699264699,-1.39816251510058,0.373965647467752,-3.73874585692032,0.00018494057145633999,0.0014269490162829301
CHD6|84181,2472.81336190108,-0.41941365567634903,0.167455772054456,-2.50462346284461,0.0122581814634808,0.04182342773303
CHD7|55636,1912.7247325317603,-0.504917734757839,0.16519677648644698,-3.05646239289217,0.00223965573919348,0.010748381040826
CHRAC1|54108,1825.85407358904,-0.66783400848518,0.11548745450788699,-5.78274074297459,7.349328273659821e-09,2.41323025117059e-07
CTCF|10664,2544.88409922413,0.185376934751509,0.0760474383434511,2.4376486412901404,0.0147831350994903,0.0484863592668725
DIDO1|11083,2945.58376440779,-0.31115007357656,0.0964183636812957,-3.2270831167083998,0.0012505912718044,0.00673007608120423
DNMT3A|1788,2791.83498777962,-0.6749463433009311,0.134794364813114,-5.0072296734118895,5.521902338281671e-07,1.02608835849947e-05
DOT1L|84444,1633.05735264706,0.6160714719254039,0.11536901511246901,5.340008071706429,9.294244330002839e-08,2.18758770775507e-06
EHMT1|79813,2655.51952464036,0.38522908511821796,0.0957554990009354,4.02304921531927,5.7449485660112e-05,0.000543301793093505
