Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Chi>7.68:Uterine,4,6,0,5,12,0.782608695652174,0.5454545454545454,1.0,1.0,0.45454545454545453,0.0,0.29411764705882354,0.8333333333333333,0.8562531013123899,31
Chi>7.68:Colrec,4,31,20,79,230,0.725,0.2818181818181818,0.92,0.6078431372549019,0.7181818181818181,0.39215686274509803,0.255663430420712,0.5890000000000001,0.5029324995695983,31
Chi>7.68:Uterine,5,8,0,4,11,0.8260869565217391,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.26666666666666666,0.8863636363636364,0.9016955266955268,31
Chi>7.68:Colrec,5,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5888545454545456,0.49901666834051367,31
Chi>7.68:Uterine,6,8,0,2,13,0.9130434782608695,0.8,1.0,1.0,0.2,0.0,0.13333333333333333,0.9538461538461538,0.9727272727272727,31
Chi>7.68:Colrec,6,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5890363636363638,0.496641252080998,31
Chi>7.68:Uterine,7,4,0,2,17,0.9130434782608695,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.10526315789473684,0.8529411764705882,0.8809523809523809,31
Chi>7.68:Colrec,7,31,21,79,229,0.7222222222222222,0.2818181818181818,0.916,0.5961538461538461,0.7181818181818181,0.40384615384615385,0.2564935064935065,0.5890363636363638,0.49879682206520987,31
Chi>7.68:Uterine,8,9,1,4,9,0.782608695652174,0.6923076923076923,0.9,0.9,0.3076923076923077,0.1,0.3076923076923077,0.8,0.8987139322665636,31
Chi>7.68:Colrec,8,32,20,78,230,0.7277777777777777,0.2909090909090909,0.92,0.6153846153846154,0.7090909090909091,0.38461538461538464,0.2532467532467532,0.5888181818181818,0.49789872975218397,31
