Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
MB21D2,0.015239207099245,0.0134730297416315,0.0142506861734298,0.0141511533994755,0.0128481772593627,0.013609067947687,0.0,0.0109623615140654,0.0121555410290994,0.0125535627744051,0.0088351328023179,0.01280779197407193
RPL22,0.0073162154492866,0.0099176760699414,0.0142039639123752,0.0141882380183904,0.0115377395965868,0.0078481046206231,0.0061319207939259,0.0132230380705621,0.0093902417400644,0.0130450295237625,0.0085967025790828,0.01153988703746012
FBXW7,0.0069590092948555,0.0083047475260898,0.0092213826441578,0.0074892423246624,0.0113526830007006,0.0109178130486651,0.0101246715977576,0.0096668597938742,0.0114510693114522,0.0096060472600253,0.0101514146960504,0.010524494049829091
ESRP1,0.0061890053897823,0.0084716013704492,0.0090610081563115,0.0104060962987845,0.008621901222215,0.0079126656420559,0.0064407651238711,0.0110221981915273,0.0066247763599579,0.0083443599601364,0.008065569427125,0.00911599471422161
FGFR2,0.008068361150032,0.0092169103797171,0.0090320564275177,0.008638677963002,0.0071466884613466,0.0064136367449446,0.0085855228919759,0.0080562365805942,0.0070233862880731,0.0081141754371956,0.006814622287972,0.008711027461237081
ARID5B,0.0063701984538532,0.006721756617937,0.0076372140386616,0.0080150375601565,0.0011541927931298,0.0077572572386518,0.0077580497404495,0.0086473209124574,0.0082552651989702,0.0111002343836893,0.0074369041604521,0.008085343109840841
ACVR2A,0.0054563629449787,0.007406083578972,0.0069061915210584,0.0090098346792606,0.006009682062086,0.0077911379822431,0.0051210716940175,0.00590812170228,0.0089796554285182,0.0061809659640657,0.0084342348254173,0.00772033423828975
SPOP,0.0078322281347451,0.0067857334882542,0.0057031217615591,0.0069838410705246,0.0075319650064917,0.0085337577483692,0.003098090161545,0.0082265951827376,0.0046001889139375,0.0065308854924779,0.00712046880717,0.007294687576781189
DOCK3,0.0052727109931769,0.0085846379035767,0.0057004147308399,0.0048518896862991,0.0049149805280126,0.0077851993894095,0.0051128839830209,0.0103240610975701,0.0015697445355547,0.0084297506116038,0.0096155799789033,0.007216185343796751
TNRC6B,0.0038173600193804,0.0088106132215317,0.0077355967778412,0.0045766014964824,0.0017082625594075,0.0086656530318813,0.0078118549177732,0.0034307667101777,0.0049545922861408,0.0101026362280544,0.0091958808214272,0.007080981807009781
RNF43,0.0054680618860275,0.0092006000833411,0.0060664238859541,0.0061033489133322,0.0031998951449071,0.0076244487397768,0.0038613668882937,0.0069608987687829,0.0043466110959605,0.0074596016648197,0.0071007720450056,0.006739202911620119
AKT1,0.0055798254390435,0.0052509222269895,0.0070272696394396,0.0063990800674092,0.0024449124651612,0.0062503063896669,0.0056449880085567,0.0075056672994305,0.0057565332954338,0.0052568952758155,0.0055613598784267,0.00626777599853731
JAK1,0.0056674756298132,0.0062288647104407,0.0089754423532318,0.0054192635330854,0.0066754132702868,0.00589743031039,0.0041974520015236,0.0083850404059606,0.0037482125348738,0.0032263309170949,0.0022004829224766,0.00606214085891774
CTCF,0.0058535529504915,0.006919193210684,0.0059054268864821,0.0053420219096077,0.0055588868123797,0.0061071908588545,0.0053466774059132,0.0041186222902456,0.0059108506707533,0.0036980765868963,0.0049314954529457,0.00596919950352536
PIK3R1,0.0051686322294648,0.0046925442429472,0.0053237960547586,0.0034971014172295,0.0052038452569195,0.0057544918408207,0.00630121818712,0.0053854514593892,0.0073667714862094,0.005324112037551,0.0047889095044571,0.0058806873716866995
NFE2L2,0.0065682581011546,0.0048262174784558,0.0043373497318408,0.0038659030053609,0.0072888374220702,0.00640697680736,0.0049077650048599,0.005715503256055,0.0045662488408017,0.0053319310907348,0.0049586198953898,0.00587736106340835
AMMECR1,0.0040439082490727,0.0051817072140274,0.0003612408460072,0.0040424976935559,0.0063621353045763,0.0056533604511624,0.0060882917085161,0.0052548245965711,0.0062170519931062,0.0071066330411367,0.0073117559894594,0.00576234070871914
BCL11B,0.0080358018220549,0.0024546457171702,0.0068423137348683,0.0046946335571955,0.0093280758767786,0.0028240843903387,0.0090262105373267,0.0055001702643169,0.0025443106739424,0.0028365505290976,0.0032018877465186,0.00572886848496084
