Mutation,Gini0,Gini1,Gini2,Gini3,Gini4,Gini5,Gini6,Gini7,Gini8,Gini9,Gini10,Gini_AVG
KANSL1,0.0035747428145065,0.003409636231202,0.0061187449773185,0.0052474208480355,0.0025695157866999,0.0012733144138618,0.0020976597688489,0.0068557343487082,0.0024312109176121,0.0047441229484468,0.0067196792509361,0.004504178230617629
TRIM9,0.0027131918145777,0.0070425583892124,0.0067527648861924,0.0036925196893182,0.0037082366497646,0.0053363566826265,0.0028993482507512,0.0023914873816727,0.0024164254440345,0.0040002466055323,0.0021780050734293,0.0043131140867111815
PIK3R2,0.0033067663916295,0.0036006157282265,0.0055144458768558,0.0023930979058644,0.0018214182660991,0.0018419486359838,0.006271344215343,0.004828956222081,0.0068793561193067,0.0051627832916656,0.0008823480862243,0.00425030807392797
TCF20,0.004702020369001,0.0045044377970035,0.0038168242559619,0.0050958048825031,0.0037795873054753,0.0027280119427387,0.0028567211903835,0.0030133578060916,0.0040927848504448,0.0030972977952606,0.0043298590969652,0.00420167072918292
GPR39,0.0,0.0036714264215772,0.0052551463276359,0.0053537821059373,0.0044669980548501,0.0,0.0045300273609037,0.005919194311248,0.0052079558671239,0.0034069771621033,0.0037714791905326,0.0041582986801912
POTEG,0.0011061372326489,0.0051919819027197,0.0021417505594388,0.0043693093706406,0.0073732190917855,0.0026532325264725,0.0028066112993076,0.0020138678693884,0.0033218739215663,0.0046218723191113,0.0049567757856572,0.00405566318787368
ANKRD13C,0.0044631384276851,0.0027428720549837,0.0038990734883296,0.0043723052752667,0.0040705442640976,0.0019282769056573,0.0052972553698194,0.0048805954607602,0.0035822225349726,0.0034611886049839,0.0017428983866319,0.004044037077318799
AVEN,0.0052988183371422,0.0028517088123822,0.0042135558952631,0.0030571158012589,0.0024656983629094,0.0035922686820661,0.0020098745117596,0.0051984126295072,0.003589480370125,0.0036686396824007,0.0035356149509761,0.00394811880357905
ZNF618,0.0024496994798459,0.0030152560562659,0.0030983779288593,0.0034640806803738,0.0030714901141886,0.0059569974024923,0.0029453437415262,0.002218379146155,0.0037757988854227,0.0039618555200711,0.0044791478368078,0.00384364267920086
GPAT2,0.0035043761097982,0.0036423822136327,0.0028435777521948,0.0032320015903091,0.0028717944461512,0.0071464530113337,0.0010773151738154,0.0027068896688061,0.001859345400388,0.0040883713971451,0.0054474094925516,0.00384199162561259
