Seperator Type,Three-Fold Run,TP,FP,FN,TN,Accuracy,Sensitivity,Specificity,Precision,Miss Rate,False discovery rate,False omission rate,ROC_AUC,PR Logistic,Included Muts
Pval<0.01:Uterine,0,3,0,6,14,0.7391304347826086,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.3,0.8333333333333333,0.8985507246376814,33
Pval<0.01:Colrec,0,25,14,85,236,0.725,0.22727272727272727,0.944,0.6410256410256411,0.7727272727272727,0.358974358974359,0.26479750778816197,0.595709090909091,0.46436669501533867,33
Pval<0.01:Uterine,1,7,0,4,12,0.8260869565217391,0.6363636363636364,1.0,1.0,0.36363636363636365,0.0,0.25,0.7272727272727273,0.9525691699604744,33
Pval<0.01:Colrec,1,25,13,85,237,0.7277777777777777,0.22727272727272727,0.948,0.6578947368421053,0.7727272727272727,0.34210526315789475,0.2639751552795031,0.5956363636363637,0.4779064342725248,33
Pval<0.01:Uterine,2,5,0,4,14,0.8260869565217391,0.5555555555555556,1.0,1.0,0.4444444444444444,0.0,0.2222222222222222,0.7777777777777778,0.8985507246376814,33
Pval<0.01:Colrec,2,23,18,87,232,0.7083333333333334,0.20909090909090908,0.928,0.5609756097560976,0.7909090909090909,0.43902439024390244,0.2727272727272727,0.6015272727272727,0.4704617706120547,33
Pval<0.01:Uterine,3,2,1,7,13,0.6521739130434783,0.2222222222222222,0.9285714285714286,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.35,0.5753968253968255,0.7179549114331725,33
Pval<0.01:Colrec,3,29,19,81,231,0.7222222222222222,0.2636363636363636,0.924,0.6041666666666666,0.7363636363636363,0.3958333333333333,0.25961538461538464,0.5932727272727274,0.4702108932330103,33
Pval<0.01:Uterine,4,3,0,5,15,0.782608695652174,0.375,1.0,1.0,0.625,0.0,0.25,0.6458333333333334,0.7396221532091096,33
Pval<0.01:Colrec,4,25,14,85,236,0.725,0.22727272727272727,0.944,0.6410256410256411,0.7727272727272727,0.358974358974359,0.26479750778816197,0.5956727272727272,0.46834917732950626,33
Pval<0.01:Uterine,5,6,0,4,13,0.8260869565217391,0.6,1.0,1.0,0.4,0.0,0.23529411764705882,0.85,0.9152173913043479,33
Pval<0.01:Colrec,5,25,15,85,235,0.7222222222222222,0.22727272727272727,0.94,0.625,0.7727272727272727,0.375,0.265625,0.5902363636363637,0.47187893233004174,33
Pval<0.01:Uterine,6,10,0,3,10,0.8695652173913043,0.7692307692307693,1.0,1.0,0.23076923076923078,0.0,0.23076923076923078,0.8846153846153846,0.9665551839464881,33
Pval<0.01:Colrec,6,28,18,82,232,0.7222222222222222,0.2545454545454545,0.928,0.6086956521739131,0.7454545454545455,0.391304347826087,0.2611464968152866,0.5938909090909091,0.47052866189377557,33
